,0
2168,0.0
2169,1.0
2170,2.0
2171,3.0
2172,4.0
2173,-1.0
2174,1.0
2175,
2176,-1.0
2177,2.0
2178,0.0
2179,3.0
2180,4.0
2181,5.0
2182,2.0
2183,1.0
2184,4.0
2185,0.0
2186,3.0
2187,5.0
2188,2.0
2189,0.0
2190,1.0
2191,3.0
2192,1.0
2193,0.0
2194,2.0
2195,3.0
2196,5.0
2197,-1.0
2198,4.0
2199,1.0
2200,3.0
2201,0.0
2202,2.0
2203,1.0
2204,0.0
2205,3.0
2206,2.0
2207,4.0
2208,0.0
2209,1.0
2210,2.0
2211,3.0
2212,4.0
2213,1.0
2214,2.0
2215,0.0
2216,1.0
2217,2.0
2218,0.0
2219,3.0
2220,-1.0
2221,1.0
2222,0.0
2223,2.0
2224,3.0
2225,4.0
2226,0.0
2227,1.0
2228,2.0
2229,-1.0
2230,3.0
2231,0.0
2232,2.0
2233,1.0
2234,3.0
2235,3.0
2236,0.0
2237,2.0
2238,1.0
2239,3.0
2240,1.0
2241,0.0
2242,-1.0
2243,2.0
2244,4.0
2245,1.0
2246,0.0
2247,2.0
2248,3.0
2249,6.0
2250,4.0
2251,-1.0
2252,1.0
2253,2.0
2254,0.0
2255,3.0
2256,3.0
2257,1.0
2258,0.0
2259,5.0
2260,2.0
2261,-1.0
2262,0.0
2263,5.0
2264,1.0
2265,3.0
2266,2.0
2267,4.0
2268,-1.0
2269,6.0
2270,2.0
2271,1.0
2272,2.0
2273,3.0
2274,0.0
2275,2.0
2276,0.0
2277,3.0
2278,1.0
2279,4.0
2280,6.0
2281,12.0
2282,0.0
2283,3.0
2284,2.0
2285,1.0
2286,4.0
2287,
2288,2.0
2289,1.0
2290,0.0
2291,3.0
2292,12.0
2293,7.0
2294,8.0
2295,4.0
2296,5.0
2297,0.0
2298,1.0
2299,2.0
2300,3.0
2301,4.0
2302,0.0
2303,2.0
2304,1.0
2305,3.0
2306,-1.0
2307,4.0
2308,7.0
2309,1.0
2310,3.0
2311,2.0
2312,0.0
2313,4.0
2314,5.0
2315,-1.0
2316,
2317,3.0
2318,0.0
2319,1.0
2320,2.0
2321,4.0
2322,10.0
2323,6.0
2324,5.0
2325,8.0
2326,9.0
2327,7.0
2328,11.0
2329,0.0
2330,2.0
2331,3.0
2332,1.0
2333,4.0
2334,1.0
2335,0.0
2336,2.0
2337,3.0
2338,1.0
2339,2.0
2340,3.0
2341,0.0
2342,-1.0
2343,4.0
2344,0.0
2345,1.0
2346,3.0
2347,2.0
2348,8.0
2349,1.0
2350,0.0
2351,2.0
2352,3.0
2353,-1.0
2354,0.0
2355,1.0
2356,2.0
2357,3.0
2358,0.0
2359,3.0
2360,1.0
2361,2.0
2362,9.0
2363,12.0
2364,6.0
2365,14.0
2366,13.0
2367,4.0
2368,0.0
2369,2.0
2370,3.0
2371,1.0
2372,-1.0
2373,0.0
2374,1.0
2375,4.0
2376,2.0
2377,2.0
2378,0.0
2379,1.0
2380,3.0
2381,1.0
2382,3.0
2383,0.0
2384,2.0
2385,-1.0
2386,7.0
2387,
2388,1.0
2389,3.0
2390,2.0
2391,0.0
2392,2.0
2393,1.0
2394,3.0
2395,0.0
2396,4.0
2397,0.0
2398,2.0
2399,1.0
2400,3.0
2401,1.0
2402,0.0
2403,3.0
2404,2.0
2405,7.0
2406,-1.0
2407,2.0
2408,0.0
2409,1.0
2410,3.0
2411,4.0
2412,5.0
2413,8.0
2414,2.0
2415,0.0
2416,1.0
2417,3.0
2418,4.0
2419,5.0
2420,1.0
2421,2.0
2422,0.0
2423,3.0
2424,4.0
2425,-1.0
2426,5.0
2427,0.0
2428,1.0
2429,2.0
2430,3.0
2431,-1.0
2432,5.0
2433,4.0
2434,8.0
2435,2.0
2436,1.0
2437,3.0
2438,0.0
2439,-1.0
2440,5.0
2441,4.0
2442,2.0
2443,3.0
2444,0.0
2445,1.0
2446,-1.0
2447,1.0
2448,2.0
2449,3.0
2450,4.0
2451,9.0
2452,0.0
2453,-1.0
2454,5.0
2455,6.0
2456,8.0
2457,0.0
2458,1.0
2459,3.0
2460,2.0
2461,-1.0
2462,0.0
2463,1.0
2464,3.0
2465,2.0
2466,-1.0
2467,2.0
2468,0.0
2469,1.0
2470,3.0
2471,-1.0
2472,18.0
2473,6.0
2474,4.0
2475,15.0
2476,5.0
2477,7.0
2478,1.0
2479,2.0
2480,0.0
2481,3.0
2482,4.0
2483,
2484,0.0
2485,1.0
2486,2.0
2487,3.0
2488,-1.0
2489,5.0
2490,1.0
2491,2.0
2492,3.0
2493,0.0
2494,-1.0
2495,0.0
2496,1.0
2497,2.0
2498,0.0
2499,1.0
2500,4.0
2501,2.0
2502,3.0
2503,3.0
2504,1.0
2505,0.0
2506,2.0
2507,6.0
2508,14.0
2509,-1.0
2510,4.0
2511,5.0
2512,8.0
2513,7.0
2514,12.0
2515,1.0
2516,2.0
2517,0.0
2518,3.0
2519,0.0
2520,2.0
2521,1.0
2522,3.0
2523,-1.0
2524,0.0
2525,1.0
2526,2.0
2527,3.0
2528,
2529,1.0
2530,0.0
2531,2.0
2532,3.0
2533,2.0
2534,0.0
2535,3.0
2536,1.0
2537,2.0
2538,1.0
2539,0.0
2540,3.0
2541,0.0
2542,1.0
2543,2.0
2544,3.0
2545,
2546,2.0
2547,0.0
2548,1.0
2549,3.0
2550,2.0
2551,1.0
2552,0.0
2553,3.0
2554,1.0
2555,0.0
2556,2.0
2557,3.0
2558,1.0
2559,0.0
2560,2.0
2561,3.0
2562,6.0
2563,4.0
2564,2.0
2565,3.0
2566,0.0
2567,1.0
2568,1.0
2569,0.0
2570,3.0
2571,2.0
2572,1.0
2573,0.0
2574,2.0
2575,3.0
2576,-1.0
2577,2.0
2578,1.0
2579,3.0
2580,0.0
2581,2.0
2582,1.0
2583,0.0
2584,3.0
2585,-1.0
2586,7.0
2587,1.0
2588,0.0
2589,3.0
2590,2.0
2591,-1.0
2592,1.0
2593,0.0
2594,3.0
2595,2.0
2596,0.0
2597,2.0
2598,1.0
2599,3.0
2600,4.0
2601,5.0
2602,-1.0
2603,10.0
2604,1.0
2605,0.0
2606,3.0
2607,2.0
2608,16.0
2609,1.0
2610,2.0
2611,3.0
2612,0.0
2613,-1.0
2614,5.0
2615,8.0
2616,0.0
2617,3.0
2618,-1.0
2619,1.0
2620,2.0
2621,1.0
2622,0.0
2623,3.0
2624,1.0
2625,0.0
2626,2.0
2627,1.0
2628,0.0
2629,2.0
2630,4.0
2631,5.0
2632,1.0
2633,2.0
2634,1.0
2635,0.0
2636,2.0
2637,3.0
2638,4.0
2639,-1.0
2640,0.0
2641,3.0
2642,2.0
2643,1.0
2644,1.0
2645,3.0
2646,0.0
2647,2.0
2648,-1.0
2649,3.0
2650,1.0
2651,0.0
2652,-1.0
2653,2.0
2654,4.0
2655,1.0
2656,0.0
2657,2.0
2658,3.0
2659,4.0
2660,-1.0
2661,1.0
2662,0.0
2663,2.0
2664,3.0
2665,1.0
2666,0.0
2667,2.0
2668,3.0
2669,4.0
2670,0.0
2671,2.0
2672,1.0
2673,3.0
2674,
2675,0.0
2676,2.0
2677,1.0
2678,3.0
2679,9.0
2680,-1.0
2681,4.0
2682,10.0
2683,2.0
2684,1.0
2685,0.0
2686,3.0
2687,-1.0
2688,0.0
2689,3.0
2690,1.0
2691,2.0
2692,-1.0
2693,3.0
2694,0.0
2695,2.0
2696,1.0
2697,4.0
2698,1.0
2699,2.0
2700,0.0
2701,3.0
2702,4.0
2703,1.0
2704,3.0
2705,0.0
2706,2.0
2707,1.0
2708,0.0
2709,3.0
2710,2.0
2711,1.0
2712,0.0
2713,3.0
2714,2.0
2715,3.0
2716,1.0
2717,0.0
2718,2.0
2719,1.0
2720,7.0
2721,3.0
2722,0.0
2723,2.0
2724,5.0
2725,4.0
2726,12.0
2727,1.0
2728,0.0
2729,3.0
2730,2.0
2731,
2732,1.0
2733,3.0
2734,2.0
2735,0.0
2736,4.0
2737,
2738,1.0
2739,0.0
2740,2.0
2741,3.0
2742,4.0
2743,8.0
2744,5.0
2745,6.0
2746,2.0
2747,1.0
2748,0.0
2749,3.0
2750,-1.0
2751,0.0
2752,1.0
2753,2.0
2754,3.0
2755,12.0
2756,-1.0
2757,0.0
2758,1.0
2759,2.0
2760,3.0
2761,1.0
2762,0.0
2763,3.0
2764,2.0
2765,-1.0
2766,4.0
2767,5.0
2768,11.0
2769,0.0
2770,1.0
2771,3.0
2772,2.0
2773,-1.0
2774,0.0
2775,1.0
2776,3.0
2777,2.0
2778,
2779,2.0
2780,0.0
2781,1.0
2782,3.0
2783,0.0
2784,2.0
2785,3.0
2786,2.0
2787,3.0
2788,1.0
2789,0.0
2790,0.0
2791,1.0
2792,2.0
2793,3.0
2794,5.0
2795,-1.0
2796,7.0
2797,6.0
2798,11.0
2799,8.0
2800,12.0
2801,4.0
2802,3.0
2803,0.0
2804,2.0
2805,1.0
2806,2.0
2807,3.0
2808,0.0
2809,1.0
2810,
2811,3.0
2812,1.0
2813,0.0
2814,2.0
2815,7.0
2816,5.0
2817,6.0
2818,0.0
2819,2.0
2820,3.0
2821,1.0
2822,4.0
2823,-1.0
2824,5.0
2825,1.0
2826,2.0
2827,0.0
2828,3.0
2829,-1.0
2830,4.0
2831,6.0
2832,1.0
2833,2.0
2834,3.0
2835,0.0
2836,5.0
2837,4.0
2838,-1.0
2839,6.0
2840,7.0
2841,0.0
2842,1.0
2843,3.0
2844,4.0
2845,2.0
2846,0.0
2847,1.0
2848,3.0
2849,2.0
2850,1.0
2851,3.0
2852,0.0
2853,2.0
2854,2.0
2855,0.0
2856,1.0
2857,3.0
2858,1.0
2859,2.0
2860,0.0
2861,3.0
2862,0.0
2863,2.0
2864,1.0
2865,4.0
2866,3.0
2867,5.0
2868,
2869,1.0
2870,0.0
2871,2.0
2872,3.0
2873,-1.0
2874,10.0
2875,0.0
2876,1.0
2877,2.0
2878,3.0
2879,-1.0
2880,2.0
2881,1.0
2882,0.0
2883,3.0
2884,4.0
2885,-1.0
2886,6.0
2887,3.0
2888,0.0
2889,2.0
2890,1.0
2891,4.0
2892,-1.0
2893,5.0
2894,8.0
2895,6.0
2896,0.0
2897,2.0
2898,1.0
2899,3.0
2900,5.0
2901,7.0
2902,1.0
2903,0.0
2904,2.0
2905,3.0
2906,10.0
2907,5.0
2908,-1.0
2909,1.0
2910,0.0
2911,3.0
2912,2.0
2913,12.0
2914,0.0
2915,2.0
2916,1.0
2917,-1.0
2918,6.0
2919,4.0
2920,9.0
2921,5.0
2922,3.0
2923,10.0
2924,11.0
2925,2.0
2926,1.0
2927,0.0
2928,4.0
2929,3.0
2930,14.0
2931,3.0
2932,1.0
2933,0.0
2934,2.0
2935,5.0
2936,-1.0
2937,10.0
2938,4.0
2939,14.0
2940,6.0
2941,8.0
2942,7.0
2943,2.0
2944,0.0
2945,1.0
2946,3.0
2947,4.0
2948,10.0
2949,7.0
2950,9.0
2951,8.0
2952,0.0
2953,10.0
2954,1.0
2955,2.0
2956,6.0
2957,9.0
2958,3.0
2959,4.0
2960,15.0
2961,12.0
2962,13.0
2963,14.0
2964,5.0
2965,7.0
2966,3.0
2967,0.0
2968,1.0
2969,2.0
2970,4.0
2971,10.0
2972,5.0
2973,11.0
2974,9.0
2975,-1.0
2976,6.0
2977,12.0
2978,13.0
2979,2.0
2980,1.0
2981,3.0
2982,0.0
2983,0.0
2984,1.0
2985,2.0
2986,3.0
2987,12.0
2988,5.0
2989,4.0
2990,10.0
2991,7.0
2992,8.0
2993,11.0
2994,9.0
2995,6.0
2996,1.0
2997,3.0
2998,2.0
2999,0.0
3000,4.0
3001,-1.0
3002,1.0
3003,2.0
3004,3.0
3005,0.0
3006,4.0
3007,12.0
3008,1.0
3009,2.0
3010,0.0
3011,4.0
3012,3.0
3013,-1.0
3014,1.0
3015,0.0
3016,4.0
3017,2.0
3018,3.0
3019,1.0
3020,2.0
3021,0.0
3022,3.0
3023,5.0
3024,4.0
3025,16.0
3026,9.0
3027,7.0
3028,6.0
3029,8.0
3030,14.0
3031,15.0
3032,10.0
3033,12.0
3034,13.0
3035,
3036,0.0
3037,1.0
3038,2.0
3039,3.0
3040,4.0
3041,7.0
3042,5.0
3043,10.0
3044,11.0
3045,-1.0
3046,13.0
3047,6.0
3048,12.0
3049,14.0
3050,9.0
3051,1.0
3052,2.0
3053,0.0
3054,9.0
3055,3.0
3056,7.0
3057,8.0
3058,18.0
3059,14.0
3060,6.0
3061,5.0
3062,17.0
3063,10.0
3064,4.0
3065,12.0
3066,0.0
3067,1.0
3068,2.0
3069,3.0
3070,7.0
3071,8.0
3072,6.0
3073,2.0
3074,5.0
3075,3.0
3076,9.0
3077,6.0
3078,1.0
3079,0.0
3080,7.0
3081,4.0
3082,12.0
3083,10.0
3084,0.0
3085,3.0
3086,2.0
3087,4.0
3088,1.0
3089,5.0
3090,8.0
3091,6.0
3092,7.0
3093,12.0
3094,-1.0
3095,1.0
3096,0.0
3097,2.0
3098,3.0
3099,-1.0
3100,4.0
3101,5.0
3102,9.0
3103,6.0
3104,10.0
3105,1.0
3106,3.0
3107,-1.0
3108,2.0
3109,0.0
3110,4.0
3111,5.0
3112,14.0
3113,6.0
3114,7.0
3115,16.0
3116,
3117,6.0
3118,1.0
3119,2.0
3120,0.0
3121,9.0
3122,3.0
3123,4.0
3124,5.0
3125,7.0
3126,10.0
3127,-1.0
3128,13.0
3129,8.0
3130,12.0
3131,1.0
3132,0.0
3133,9.0
3134,11.0
3135,-1.0
3136,4.0
3137,3.0
3138,2.0
3139,8.0
3140,14.0
3141,
3142,2.0
3143,1.0
3144,3.0
3145,0.0
3146,5.0
3147,4.0
3148,11.0
3149,6.0
3150,7.0
3151,3.0
3152,0.0
3153,2.0
3154,1.0
3155,4.0
3156,5.0
3157,7.0
3158,6.0
3159,-1.0
3160,14.0
3161,11.0
3162,10.0
3163,8.0
3164,15.0
3165,2.0
3166,1.0
3167,0.0
3168,3.0
3169,5.0
3170,9.0
3171,4.0
3172,-1.0
3173,11.0
3174,10.0
3175,6.0
3176,7.0
3177,8.0
3178,3.0
3179,0.0
3180,1.0
3181,2.0
3182,6.0
3183,4.0
3184,-1.0
3185,7.0
3186,8.0
3187,9.0
3188,5.0
3189,13.0
3190,12.0
3191,1.0
3192,0.0
3193,2.0
3194,3.0
3195,-1.0
3196,6.0
3197,4.0
3198,8.0
3199,9.0
3200,7.0
3201,5.0
3202,3.0
3203,2.0
3204,1.0
3205,7.0
3206,0.0
3207,5.0
3208,4.0
3209,-1.0
3210,10.0
3211,2.0
3212,1.0
3213,0.0
3214,3.0
3215,5.0
3216,-1.0
3217,6.0
3218,4.0
3219,14.0
3220,16.0
3221,9.0
3222,11.0
3223,8.0
3224,10.0
3225,7.0
3226,13.0
3227,0.0
3228,4.0
3229,2.0
3230,1.0
3231,3.0
3232,-1.0
3233,5.0
3234,7.0
3235,6.0
3236,10.0
3237,9.0
3238,18.0
3239,12.0
3240,8.0
3241,16.0
3242,0.0
3243,3.0
3244,1.0
3245,2.0
3246,6.0
3247,10.0
3248,4.0
3249,5.0
3250,8.0
3251,12.0
3252,7.0
3253,11.0
3254,9.0
3255,1.0
3256,2.0
3257,8.0
3258,0.0
3259,14.0
3260,4.0
3261,-1.0
3262,3.0
3263,5.0
3264,13.0
3265,6.0
3266,7.0
3267,1.0
3268,0.0
3269,2.0
3270,3.0
3271,4.0
3272,6.0
3273,5.0
3274,2.0
3275,0.0
3276,3.0
3277,1.0
3278,8.0
3279,10.0
3280,9.0
3281,5.0
3282,4.0
3283,7.0
3284,6.0
3285,13.0
3286,
3287,2.0
3288,1.0
3289,0.0
3290,4.0
3291,3.0
3292,8.0
3293,5.0
3294,-1.0
3295,6.0
3296,12.0
3297,7.0
3298,2.0
3299,0.0
3300,1.0
3301,7.0
3302,3.0
3303,4.0
3304,6.0
3305,
3306,0.0
3307,3.0
3308,1.0
3309,2.0
3310,4.0
3311,6.0
3312,5.0
3313,9.0
3314,-1.0
3315,7.0
3316,2.0
3317,0.0
3318,1.0
3319,3.0
3320,4.0
3321,-1.0
3322,1.0
3323,2.0
3324,-1.0
3325,0.0
3326,3.0
3327,5.0
3328,7.0
3329,10.0
3330,6.0
3331,4.0
3332,8.0
3333,2.0
3334,1.0
3335,0.0
3336,3.0
3337,4.0
3338,7.0
3339,11.0
3340,5.0
3341,-1.0
3342,8.0
3343,9.0
3344,3.0
3345,1.0
3346,2.0
3347,4.0
3348,-1.0
3349,0.0
3350,9.0
3351,7.0
3352,5.0
3353,19.0
3354,6.0
3355,17.0
3356,10.0
3357,11.0
3358,20.0
3359,8.0
3360,12.0
3361,14.0
3362,16.0
3363,
3364,1.0
3365,2.0
3366,3.0
3367,0.0
3368,6.0
3369,4.0
3370,7.0
3371,5.0
3372,9.0
3373,-1.0
3374,8.0
3375,14.0
3376,11.0
3377,10.0
3378,12.0
3379,16.0
3380,2.0
3381,1.0
3382,3.0
3383,0.0
3384,5.0
3385,4.0
3386,-1.0
3387,0.0
3388,2.0
3389,4.0
3390,1.0
3391,3.0
3392,7.0
3393,8.0
3394,11.0
3395,5.0
3396,-1.0
3397,12.0
3398,10.0
3399,9.0
3400,6.0
3401,14.0
3402,1.0
3403,0.0
3404,2.0
3405,6.0
3406,3.0
3407,-1.0
3408,8.0
3409,4.0
3410,5.0
3411,7.0
3412,0.0
3413,1.0
3414,3.0
3415,2.0
3416,4.0
3417,5.0
3418,6.0
3419,14.0
3420,-1.0
3421,12.0
3422,1.0
3423,2.0
3424,4.0
3425,0.0
3426,3.0
3427,-1.0
3428,0.0
3429,3.0
3430,1.0
3431,-1.0
3432,2.0
3433,1.0
3434,0.0
3435,2.0
3436,3.0
3437,1.0
3438,0.0
3439,2.0
3440,3.0
3441,4.0
3442,1.0
3443,2.0
3444,3.0
3445,0.0
3446,-1.0
3447,
3448,1.0
3449,0.0
3450,2.0
3451,3.0
3452,4.0
3453,7.0
3454,6.0
3455,5.0
3456,8.0
3457,-1.0
3458,10.0
3459,2.0
3460,3.0
3461,1.0
3462,0.0
3463,0.0
3464,1.0
3465,2.0
3466,3.0
3467,1.0
3468,0.0
3469,2.0
3470,4.0
3471,1.0
3472,2.0
3473,10.0
3474,0.0
3475,8.0
3476,3.0
3477,9.0
3478,5.0
3479,4.0
3480,14.0
3481,6.0
3482,13.0
3483,12.0
3484,7.0
3485,-1.0
3486,1.0
3487,0.0
3488,2.0
3489,3.0
3490,4.0
3491,1.0
3492,0.0
3493,3.0
3494,2.0
3495,-1.0
3496,1.0
3497,2.0
3498,0.0
3499,0.0
3500,1.0
3501,2.0
3502,3.0
3503,1.0
3504,2.0
3505,0.0
3506,3.0
3507,
3508,1.0
3509,0.0
3510,2.0
3511,3.0
3512,-1.0
3513,10.0
3514,11.0
3515,4.0
3516,8.0
3517,5.0
3518,1.0
3519,3.0
3520,2.0
3521,0.0
3522,0.0
3523,1.0
3524,3.0
3525,2.0
3526,2.0
3527,0.0
3528,1.0
3529,3.0
3530,1.0
3531,5.0
3532,2.0
3533,3.0
3534,0.0
3535,9.0
3536,6.0
3537,8.0
3538,10.0
3539,-1.0
3540,12.0
3541,7.0
3542,4.0
3543,0.0
3544,1.0
3545,5.0
3546,3.0
3547,2.0
3548,-1.0
3549,0.0
3550,2.0
3551,4.0
3552,6.0
3553,12.0
3554,1.0
3555,3.0
3556,-1.0
3557,14.0
3558,8.0
3559,9.0
3560,5.0
3561,10.0
3562,1.0
3563,2.0
3564,0.0
3565,3.0
3566,-1.0
3567,1.0
3568,0.0
3569,2.0
3570,3.0
3571,5.0
3572,1.0
3573,0.0
3574,2.0
3575,16.0
3576,3.0
3577,18.0
3578,1.0
3579,4.0
3580,2.0
3581,3.0
3582,0.0
3583,-1.0
3584,5.0
3585,1.0
3586,0.0
3587,2.0
3588,3.0
3589,6.0
3590,5.0
3591,4.0
3592,-1.0
3593,1.0
3594,2.0
3595,7.0
3596,3.0
3597,8.0
3598,0.0
3599,4.0
3600,5.0
3601,9.0
3602,15.0
3603,13.0
3604,-1.0
3605,17.0
3606,6.0
3607,10.0
3608,
3609,1.0
3610,0.0
3611,2.0
3612,3.0
3613,4.0
3614,5.0
3615,9.0
3616,11.0
3617,6.0
3618,8.0
3619,16.0
3620,7.0
3621,12.0
3622,13.0
3623,-1.0
3624,15.0
3625,14.0
3626,17.0
3627,18.0
3628,0.0
3629,1.0
3630,2.0
3631,3.0
3632,-1.0
3633,0.0
3634,2.0
3635,1.0
3636,6.0
3637,3.0
3638,10.0
3639,0.0
3640,1.0
3641,2.0
3642,3.0
3643,8.0
3644,5.0
3645,4.0
3646,6.0
3647,3.0
3648,1.0
3649,2.0
3650,0.0
3651,-1.0
3652,4.0
3653,2.0
3654,1.0
3655,0.0
3656,3.0
3657,6.0
3658,4.0
3659,-1.0
3660,5.0
3661,9.0
3662,7.0
3663,14.0
3664,11.0
3665,16.0
3666,10.0
3667,12.0
3668,8.0
3669,0.0
3670,1.0
3671,2.0
3672,3.0
3673,4.0
3674,-1.0
3675,5.0
3676,0.0
3677,1.0
3678,2.0
3679,3.0
3680,4.0
3681,3.0
3682,1.0
3683,0.0
3684,2.0
3685,-1.0
3686,4.0
3687,10.0
3688,5.0
3689,6.0
3690,0.0
3691,1.0
3692,4.0
3693,2.0
3694,6.0
3695,3.0
3696,-1.0
3697,5.0
3698,2.0
3699,1.0
3700,3.0
3701,0.0
3702,10.0
3703,5.0
3704,8.0
3705,12.0
3706,-1.0
3707,4.0
3708,19.0
3709,9.0
3710,3.0
3711,1.0
3712,0.0
3713,2.0
3714,9.0
3715,10.0
3716,4.0
3717,
3718,2.0
3719,0.0
3720,5.0
3721,11.0
3722,4.0
3723,3.0
3724,1.0
3725,6.0
3726,12.0
3727,7.0
3728,9.0
3729,13.0
3730,14.0
3731,8.0
3732,-1.0
3733,10.0
3734,0.0
3735,1.0
3736,2.0
3737,-1.0
3738,3.0
3739,6.0
3740,7.0
3741,5.0
3742,4.0
3743,11.0
3744,8.0
3745,12.0
3746,0.0
3747,2.0
3748,3.0
3749,5.0
3750,1.0
3751,-1.0
3752,11.0
3753,9.0
3754,4.0
3755,14.0
3756,10.0
3757,6.0
3758,8.0
3759,12.0
3760,13.0
3761,7.0
3762,3.0
3763,1.0
3764,2.0
3765,0.0
3766,7.0
3767,20.0
3768,19.0
3769,4.0
3770,5.0
3771,14.0
3772,10.0
3773,-1.0
3774,17.0
3775,1.0
3776,2.0
3777,0.0
3778,3.0
3779,6.0
3780,4.0
3781,0.0
3782,3.0
3783,1.0
3784,2.0
3785,4.0
3786,3.0
3787,1.0
3788,2.0
3789,6.0
3790,0.0
3791,5.0
3792,-1.0
3793,4.0
3794,7.0
3795,9.0
3796,2.0
3797,1.0
3798,7.0
3799,0.0
3800,6.0
3801,3.0
3802,1.0
3803,2.0
3804,0.0
3805,3.0
3806,0.0
3807,2.0
3808,1.0
3809,3.0
3810,4.0
3811,7.0
3812,11.0
3813,5.0
3814,6.0
3815,8.0
3816,6.0
3817,2.0
3818,0.0
3819,1.0
3820,8.0
3821,17.0
3822,-1.0
3823,3.0
3824,5.0
3825,4.0
3826,
3827,1.0
3828,0.0
3829,2.0
3830,-1.0
3831,3.0
3832,4.0
3833,0.0
3834,1.0
3835,2.0
3836,3.0
3837,4.0
3838,1.0
3839,0.0
3840,2.0
3841,4.0
3842,3.0
3843,9.0
3844,12.0
3845,10.0
3846,14.0
3847,-1.0
3848,7.0
3849,8.0
3850,1.0
3851,0.0
3852,2.0
3853,-1.0
3854,3.0
3855,11.0
3856,5.0
3857,4.0
3858,6.0
3859,9.0
3860,0.0
3861,2.0
3862,1.0
3863,3.0
3864,-1.0
3865,4.0
3866,1.0
3867,2.0
3868,0.0
3869,3.0
3870,6.0
3871,1.0
3872,0.0
3873,3.0
3874,8.0
3875,6.0
3876,2.0
3877,-1.0
3878,12.0
3879,10.0
3880,4.0
3881,13.0
3882,11.0
3883,1.0
3884,2.0
3885,0.0
3886,3.0
3887,5.0
3888,1.0
3889,0.0
3890,3.0
3891,2.0
3892,8.0
3893,4.0
3894,6.0
3895,10.0
3896,11.0
3897,7.0
3898,16.0
3899,9.0
3900,2.0
3901,1.0
3902,0.0
3903,3.0
3904,4.0
3905,-1.0
3906,0.0
3907,1.0
3908,2.0
3909,3.0
3910,4.0
3911,5.0
3912,2.0
3913,1.0
3914,0.0
3915,18.0
3916,3.0
3917,7.0
3918,5.0
3919,0.0
3920,2.0
3921,1.0
3922,3.0
3923,4.0
3924,5.0
3925,6.0
3926,-1.0
3927,1.0
3928,0.0
3929,2.0
3930,3.0
3931,5.0
3932,4.0
3933,6.0
3934,2.0
3935,1.0
3936,3.0
3937,0.0
3938,5.0
3939,9.0
3940,-1.0
3941,15.0
3942,11.0
3943,7.0
3944,8.0
3945,4.0
3946,10.0
3947,14.0
3948,6.0
3949,16.0
3950,
3951,2.0
3952,3.0
3953,4.0
3954,1.0
3955,0.0
3956,9.0
3957,7.0
3958,6.0
3959,10.0
3960,15.0
3961,5.0
3962,8.0
3963,12.0
3964,-1.0
3965,11.0
3966,19.0
3967,16.0
3968,13.0
3969,14.0
3970,17.0
3971,20.0
3972,0.0
3973,3.0
3974,2.0
3975,1.0
3976,-1.0
3977,4.0
3978,1.0
3979,0.0
3980,2.0
3981,7.0
3982,3.0
3983,10.0
3984,1.0
3985,0.0
3986,11.0
3987,3.0
3988,4.0
3989,2.0
3990,8.0
3991,6.0
3992,7.0
3993,9.0
3994,1.0
3995,3.0
3996,0.0
3997,2.0
3998,-1.0
3999,4.0
4000,5.0
4001,1.0
4002,3.0
4003,4.0
4004,-1.0
4005,2.0
4006,0.0
4007,6.0
4008,8.0
4009,11.0
4010,5.0
4011,10.0
4012,7.0
4013,13.0
4014,9.0
4015,16.0
4016,14.0
4017,0.0
4018,1.0
4019,3.0
4020,2.0
4021,4.0
4022,5.0
4023,1.0
4024,0.0
4025,3.0
4026,2.0
4027,4.0
4028,2.0
4029,3.0
4030,1.0
4031,0.0
4032,4.0
4033,-1.0
4034,6.0
4035,5.0
4036,10.0
4037,7.0
4038,8.0
4039,1.0
4040,2.0
4041,0.0
4042,3.0
4043,-1.0
4044,6.0
4045,2.0
4046,1.0
4047,0.0
4048,3.0
4049,4.0
4050,-1.0
4051,8.0
4052,5.0
4053,19.0
4054,6.0
4055,1.0
4056,2.0
4057,0.0
4058,3.0
4059,10.0
4060,5.0
4061,4.0
4062,2.0
4063,3.0
4064,0.0
4065,1.0
4066,14.0
4067,13.0
4068,12.0
4069,4.0
4070,7.0
4071,9.0
4072,8.0
4073,11.0
4074,5.0
4075,10.0
4076,6.0
4077,-1.0
4078,1.0
4079,2.0
4080,0.0
4081,6.0
4082,3.0
4083,4.0
4084,11.0
4085,5.0
4086,7.0
4087,9.0
4088,-1.0
4089,10.0
4090,1.0
4091,0.0
4092,2.0
4093,3.0
4094,5.0
4095,4.0
4096,10.0
4097,7.0
4098,14.0
4099,11.0
4100,8.0
4101,9.0
4102,6.0
4103,12.0
4104,1.0
4105,2.0
4106,3.0
4107,0.0
4108,6.0
4109,5.0
4110,12.0
4111,4.0
4112,-1.0
4113,15.0
4114,8.0
4115,7.0
4116,16.0
4117,19.0
4118,
4119,1.0
4120,0.0
4121,2.0
4122,3.0
4123,4.0
4124,1.0
4125,3.0
4126,0.0
4127,2.0
4128,-1.0
4129,5.0
4130,1.0
4131,3.0
4132,2.0
4133,4.0
4134,0.0
4135,7.0
4136,-1.0
4137,5.0
4138,2.0
4139,0.0
4140,1.0
4141,3.0
4142,5.0
4143,8.0
4144,4.0
4145,0.0
4146,1.0
4147,3.0
4148,2.0
4149,3.0
4150,1.0
4151,0.0
4152,2.0
4153,5.0
4154,4.0
4155,7.0
4156,8.0
4157,-1.0
4158,6.0
